"Objective_function","Main_RecrDev_1994","Main_RecrDev_1995","Main_RecrDev_1996","Main_RecrDev_1997","Main_RecrDev_1998","Main_RecrDev_1999","Main_RecrDev_2000","Main_RecrDev_2001","Main_RecrDev_2002","Main_RecrDev_2003","Main_RecrDev_2004","Main_RecrDev_2005","Main_RecrDev_2006","Main_RecrDev_2007","Main_RecrDev_2008","Main_RecrDev_2009","Main_RecrDev_2010","Main_RecrDev_2011","Main_RecrDev_2012"
291.52,-0.304218,-0.14796,-0.306043,0.173018,-0.196493,0.385177,0.277994,0.0518371,0.0315247,0.0844151,-0.229537,-0.196941,0.314574,-0.30596,-0.0930675,-0.448205,0.265821,0.438053,0.206011
294.309,-0.290458,-0.124859,-0.325076,0.195773,-0.196486,0.37637,0.266802,0.0461118,0.0325833,0.08135,-0.228033,-0.194905,0.2982,-0.30687,-0.0933527,-0.442364,0.274462,0.439108,0.191643
294.664,-0.291865,-0.128338,-0.319451,0.198824,-0.198626,0.375928,0.267414,0.0426683,0.0334566,0.0850586,-0.226822,-0.191781,0.301711,-0.311488,-0.0975162,-0.444219,0.280019,0.434682,0.190344
294.183,-0.288248,-0.127888,-0.33797,0.192963,-0.209402,0.365496,0.269365,0.0439235,0.0295829,0.077917,-0.225761,-0.183536,0.305177,-0.307045,-0.103328,-0.43921,0.283279,0.456089,0.198595
292.398,-0.267649,-0.133633,-0.352614,0.186568,-0.227449,0.369252,0.284107,0.0453533,0.0261196,0.0887218,-0.237893,-0.168862,0.285533,-0.289897,-0.104926,-0.445749,0.275059,0.449312,0.218645
294.25,-0.253157,-0.13996,-0.365527,0.182416,-0.237162,0.366786,0.287133,0.0502737,0.0301432,0.097221,-0.242224,-0.170273,0.281258,-0.29437,-0.104569,-0.446939,0.27962,0.454284,0.225045
293.19,-0.244001,-0.143325,-0.366101,0.182361,-0.245989,0.370791,0.289172,0.0586375,0.0443445,0.0946736,-0.243837,-0.161198,0.28402,-0.304184,-0.105479,-0.453403,0.279553,0.450926,0.213039
294.195,-0.242794,-0.123162,-0.347526,0.205665,-0.233589,0.3688,0.283659,0.0668348,0.0171741,0.0922232,-0.251629,-0.157462,0.279274,-0.309093,-0.1035,-0.459677,0.26857,0.441202,0.205031
293.935,-0.229,-0.115277,-0.33253,0.203935,-0.231886,0.363854,0.275158,0.0658389,0.0152688,0.0854621,-0.259734,-0.156523,0.277675,-0.310917,-0.10688,-0.453052,0.27017,0.431727,0.206712
294.02,-0.228767,-0.10248,-0.336644,0.204333,-0.229989,0.358623,0.286485,0.0640275,0.027182,0.0852505,-0.262831,-0.154169,0.271539,-0.318101,-0.107208,-0.443629,0.262137,0.435035,0.189205
293.152,-0.228988,-0.0916552,-0.3356,0.190625,-0.226086,0.3602,0.289017,0.0685428,0.0380243,0.0699414,-0.248876,-0.128328,0.271176,-0.333607,-0.0961924,-0.464737,0.282634,0.415287,0.16862
291.112,-0.213548,-0.0943359,-0.331614,0.182955,-0.221526,0.366714,0.289811,0.0740741,0.0246607,0.0746616,-0.254275,-0.130013,0.272148,-0.331257,-0.10098,-0.44875,0.288756,0.414368,0.138151
288.208,-0.236385,-0.118421,-0.314122,0.170727,-0.234709,0.361498,0.295183,0.0803551,0.0252964,0.0876432,-0.251291,-0.128638,0.272781,-0.335285,-0.0813633,-0.447785,0.291097,0.405704,0.157714
287.818,-0.241301,-0.132425,-0.304716,0.184153,-0.217414,0.368371,0.291505,0.0786288,0.0258273,0.0902824,-0.234257,-0.136288,0.265561,-0.32297,-0.0878498,-0.442079,0.27659,0.389401,0.148981
285.778,-0.231483,-0.139361,-0.312582,0.178152,-0.226669,0.383543,0.287443,0.0774589,0.0214528,0.0869111,-0.232697,-0.135118,0.27315,-0.330508,-0.0832599,-0.445248,0.273317,0.395416,0.160083
286.453,-0.23043,-0.135464,-0.311446,0.174888,-0.234842,0.376828,0.287725,0.0838501,0.019782,0.0858092,-0.234691,-0.136675,0.274071,-0.336308,-0.0768247,-0.437279,0.268942,0.396112,0.165953
287.47,-0.222131,-0.127419,-0.30203,0.18262,-0.233117,0.383741,0.286565,0.0794368,0.00728837,0.0748735,-0.248213,-0.146765,0.263766,-0.329846,-0.0557973,-0.41209,0.243893,0.396449,0.158776
288.25,-0.224377,-0.118324,-0.311359,0.182246,-0.234151,0.378061,0.282527,0.098137,0.00528609,0.0782897,-0.249322,-0.146648,0.263945,-0.337107,-0.0436627,-0.412129,0.249265,0.39231,0.147015
290.68,-0.226424,-0.128503,-0.316194,0.183003,-0.232918,0.374509,0.276411,0.0987999,0.00503721,0.0802619,-0.243612,-0.13541,0.274112,-0.342528,-0.0461404,-0.411096,0.244619,0.393867,0.152206
289.446,-0.218512,-0.128982,-0.312829,0.168375,-0.225678,0.372082,0.282746,0.088853,0.00160187,0.102006,-0.237093,-0.125117,0.273468,-0.346891,-0.0279536,-0.420554,0.247468,0.381068,0.125943
290.452,-0.209277,-0.145469,-0.299386,0.177489,-0.236705,0.36045,0.285363,0.0957359,0.0167247,0.104523,-0.239386,-0.129084,0.274217,-0.330754,-0.0187873,-0.416774,0.251855,0.361358,0.0979057
291.977,-0.192861,-0.146976,-0.320218,0.178071,-0.238152,0.36069,0.27674,0.107509,0.023095,0.10571,-0.243735,-0.130403,0.271482,-0.323081,-0.0066483,-0.417684,0.246579,0.349797,0.100085
289.798,-0.184237,-0.140596,-0.335481,0.181889,-0.237356,0.358403,0.285978,0.110989,0.016518,0.0921116,-0.243388,-0.132685,0.27375,-0.322883,0.000933322,-0.406242,0.249507,0.347515,0.0852751
291.545,-0.188687,-0.140781,-0.334683,0.185786,-0.24934,0.367745,0.297001,0.116552,0.0277411,0.0881373,-0.252629,-0.135012,0.2816,-0.330179,-0.0135715,-0.409368,0.259257,0.356552,0.0738789
290.217,-0.197726,-0.149904,-0.326031,0.191582,-0.256693,0.383153,0.292246,0.118883,0.0377213,0.0946497,-0.248581,-0.138404,0.276792,-0.332588,-0.0148486,-0.420861,0.253818,0.350715,0.0860784
287.942,-0.206263,-0.139162,-0.331717,0.189611,-0.254864,0.382458,0.300386,0.12174,0.0301973,0.099957,-0.240441,-0.144359,0.278696,-0.33542,-0.0138547,-0.419099,0.252579,0.3389,0.0906552
289.095,-0.229512,-0.142261,-0.336364,0.183094,-0.249986,0.385645,0.292511,0.116121,0.0299693,0.101745,-0.241482,-0.140133,0.282209,-0.339694,-0.00458694,-0.421449,0.258059,0.357373,0.0987401
288.873,-0.220402,-0.139941,-0.337182,0.185982,-0.251487,0.386447,0.292113,0.114377,0.033174,0.0996724,-0.238135,-0.140123,0.285369,-0.348012,-0.00889093,-0.422116,0.255243,0.356777,0.0971331
288.873,-0.220402,-0.139941,-0.337182,0.185982,-0.251487,0.386447,0.292113,0.114377,0.033174,0.0996724,-0.238135,-0.140123,0.285369,-0.348012,-0.00889093,-0.422116,0.255243,0.356777,0.0971331
288.873,-0.220402,-0.139941,-0.337182,0.185982,-0.251487,0.386447,0.292113,0.114377,0.033174,0.0996724,-0.238135,-0.140123,0.285369,-0.348012,-0.00889093,-0.422116,0.255243,0.356777,0.0971331
291.349,-0.218073,-0.156191,-0.353734,0.189047,-0.256777,0.392457,0.301766,0.10829,0.0392229,0.114089,-0.235055,-0.139437,0.272276,-0.346366,0.0140156,-0.427254,0.251693,0.364975,0.0850565
300.497,-0.225489,-0.154151,-0.350955,0.169329,-0.239944,0.402604,0.316956,0.132298,0.0327592,0.1101,-0.23159,-0.138996,0.270192,-0.34111,0.0254162,-0.445187,0.246228,0.356448,0.0650918
295.835,-0.218167,-0.140876,-0.355136,0.17506,-0.236086,0.389081,0.296934,0.129545,0.0319642,0.105847,-0.239021,-0.147696,0.275239,-0.330954,0.0287258,-0.428772,0.248506,0.338626,0.0771802
297.963,-0.214009,-0.144468,-0.344164,0.16442,-0.238014,0.376808,0.291585,0.123126,0.0425118,0.121862,-0.238568,-0.17538,0.28031,-0.324283,0.042294,-0.446909,0.243783,0.342026,0.0970694
297.629,-0.228984,-0.139523,-0.340422,0.154093,-0.251832,0.372604,0.294625,0.123188,0.0368701,0.123466,-0.251344,-0.168417,0.275217,-0.308685,0.0488917,-0.442628,0.254916,0.342092,0.105872
294.991,-0.213902,-0.135501,-0.353785,0.13871,-0.248325,0.379901,0.3057,0.122384,0.0411904,0.10233,-0.244201,-0.162888,0.268864,-0.287921,0.0547485,-0.43473,0.248369,0.340195,0.078862
291.976,-0.214825,-0.140704,-0.357088,0.125074,-0.235576,0.379241,0.303779,0.124177,0.0405072,0.101372,-0.244785,-0.162362,0.27226,-0.286623,0.0432257,-0.432956,0.263727,0.346083,0.0754713
294.558,-0.211933,-0.134706,-0.36054,0.115639,-0.230801,0.36869,0.292879,0.13781,0.035978,0.0946534,-0.259459,-0.157308,0.265547,-0.278161,0.0579848,-0.443504,0.265299,0.349526,0.0924081
291.967,-0.218992,-0.127308,-0.377431,0.11883,-0.213839,0.374989,0.290556,0.138017,0.0341253,0.09893,-0.260924,-0.149385,0.266278,-0.269395,0.0491928,-0.455198,0.260722,0.33504,0.105791
291.58,-0.259984,-0.139425,-0.388081,0.128154,-0.20084,0.371735,0.297202,0.140753,0.0250003,0.0961739,-0.257583,-0.152083,0.269343,-0.263591,0.069645,-0.46192,0.267106,0.344837,0.113556
292.542,-0.262403,-0.129002,-0.394178,0.143691,-0.20276,0.372822,0.289839,0.142871,0.0222519,0.0923415,-0.256273,-0.156702,0.273386,-0.258079,0.0743093,-0.464659,0.257186,0.34814,0.107217
291.327,-0.253239,-0.131728,-0.38513,0.151609,-0.2001,0.375781,0.295959,0.131266,0.0298951,0.0922802,-0.25164,-0.15654,0.276876,-0.251461,0.0637797,-0.473707,0.246407,0.340794,0.0988982
293.69,-0.262638,-0.127935,-0.378197,0.151338,-0.196306,0.379554,0.295399,0.127145,0.0283389,0.0996892,-0.24551,-0.166971,0.279596,-0.256249,0.0698677,-0.471963,0.248125,0.34363,0.0830871
293.847,-0.266177,-0.13062,-0.387589,0.154545,-0.196265,0.381924,0.297799,0.1245,0.0272159,0.100748,-0.250748,-0.159111,0.280327,-0.257887,0.0665972,-0.467863,0.244474,0.354893,0.0832376
293.847,-0.266177,-0.13062,-0.387589,0.154545,-0.196265,0.381924,0.297799,0.1245,0.0272159,0.100748,-0.250748,-0.159111,0.280327,-0.257887,0.0665972,-0.467863,0.244474,0.354893,0.0832376
297.289,-0.261467,-0.14371,-0.394176,0.139482,-0.197837,0.375207,0.302197,0.122784,0.0392068,0.114944,-0.265144,-0.157769,0.278354,-0.260364,0.0749644,-0.473921,0.240127,0.361652,0.105469
297.011,-0.254545,-0.136389,-0.386551,0.1378,-0.184562,0.365325,0.303659,0.133803,0.0308075,0.108012,-0.273019,-0.160404,0.279646,-0.26761,0.0665869,-0.48009,0.239318,0.368987,0.109225
297.011,-0.254545,-0.136389,-0.386551,0.1378,-0.184562,0.365325,0.303659,0.133803,0.0308075,0.108012,-0.273019,-0.160404,0.279646,-0.26761,0.0665869,-0.48009,0.239318,0.368987,0.109225
296.975,-0.256964,-0.136771,-0.385474,0.140447,-0.1822,0.360382,0.30088,0.13546,0.0309666,0.106326,-0.276915,-0.155712,0.276921,-0.263649,0.0723912,-0.480267,0.237166,0.374343,0.102669
296.975,-0.256964,-0.136771,-0.385474,0.140447,-0.1822,0.360382,0.30088,0.13546,0.0309666,0.106326,-0.276915,-0.155712,0.276921,-0.263649,0.0723912,-0.480267,0.237166,0.374343,0.102669
297.826,-0.260664,-0.146609,-0.378753,0.153579,-0.1861,0.353896,0.294115,0.131827,0.0194556,0.0942069,-0.276831,-0.14926,0.275574,-0.257524,0.0774612,-0.483203,0.242586,0.382248,0.113997
297.228,-0.26502,-0.144426,-0.373428,0.148856,-0.210603,0.353416,0.313262,0.136266,0.0369647,0.0918671,-0.294651,-0.142027,0.273578,-0.238376,0.0667154,-0.474637,0.225666,0.384424,0.112152
298.181,-0.268726,-0.138244,-0.398841,0.148845,-0.23789,0.343655,0.29974,0.141563,0.04494,0.105142,-0.295671,-0.139735,0.26695,-0.230781,0.0718538,-0.469327,0.227602,0.401021,0.127904
297.706,-0.274328,-0.143325,-0.390188,0.15186,-0.230818,0.338013,0.293092,0.141262,0.043537,0.100231,-0.297736,-0.13787,0.274696,-0.239171,0.0679669,-0.473219,0.235499,0.416009,0.124489
299.399,-0.305032,-0.151718,-0.38052,0.126763,-0.213762,0.357466,0.302528,0.15573,0.0470681,0.0904934,-0.301067,-0.140743,0.296528,-0.242166,0.0663562,-0.477835,0.217585,0.439707,0.112618
297.81,-0.29865,-0.154176,-0.377373,0.117207,-0.207624,0.355994,0.292231,0.1507,0.0516242,0.0901857,-0.291028,-0.164275,0.288914,-0.243255,0.0735387,-0.475742,0.219364,0.456081,0.116283
296.685,-0.293649,-0.160107,-0.373686,0.120085,-0.207338,0.350825,0.290262,0.149629,0.0543159,0.0929677,-0.29153,-0.168408,0.288143,-0.236456,0.0673052,-0.473712,0.219519,0.451869,0.119964
296.816,-0.310757,-0.18082,-0.345806,0.12378,-0.204698,0.362356,0.295955,0.147519,0.0627398,0.0898398,-0.29032,-0.174578,0.28874,-0.221693,0.0447568,-0.478316,0.231187,0.458517,0.101599
296.882,-0.312267,-0.157049,-0.33704,0.107733,-0.206165,0.370257,0.297984,0.135188,0.0592282,0.0788727,-0.28653,-0.172934,0.298253,-0.21762,0.0420664,-0.48805,0.23363,0.471958,0.082484
299.703,-0.312862,-0.199655,-0.347078,0.10251,-0.204232,0.366298,0.303655,0.130592,0.0758711,0.0883337,-0.279325,-0.176894,0.302765,-0.220182,0.0531262,-0.49008,0.243356,0.470134,0.0936645
297.655,-0.32282,-0.195095,-0.340426,0.114925,-0.196422,0.364766,0.298292,0.12445,0.064492,0.0836995,-0.267509,-0.178707,0.295842,-0.206292,0.0473259,-0.483285,0.233741,0.464899,0.0981245
297.758,-0.339239,-0.211096,-0.34732,0.132849,-0.194108,0.361765,0.285336,0.114091,0.0580914,0.0785193,-0.247992,-0.179865,0.30296,-0.202539,0.0440579,-0.46556,0.242777,0.481958,0.0853149
297.233,-0.389967,-0.213648,-0.371082,0.111522,-0.180644,0.367335,0.279654,0.112806,0.0936584,0.100982,-0.246423,-0.172816,0.303207,-0.202131,0.0550315,-0.465555,0.264252,0.472173,0.0816445
295.85,-0.378023,-0.225424,-0.384628,0.102441,-0.192437,0.365593,0.279915,0.122746,0.0945327,0.0920147,-0.242353,-0.163134,0.316786,-0.205135,0.0599914,-0.473149,0.269715,0.46677,0.0937776
294.948,-0.38235,-0.242106,-0.375147,0.0741235,-0.180123,0.368285,0.284649,0.135753,0.100629,0.0919807,-0.238856,-0.154918,0.316073,-0.198699,0.0620231,-0.48202,0.276393,0.461882,0.0824271
291.23,-0.407601,-0.228451,-0.356784,0.0712431,-0.18647,0.3843,0.297437,0.152216,0.0938361,0.0935657,-0.245044,-0.144545,0.31483,-0.202722,0.0516239,-0.500258,0.260848,0.477543,0.0744316
295.423,-0.408427,-0.237788,-0.351745,0.0590094,-0.181719,0.38407,0.30099,0.160642,0.0834113,0.0964635,-0.253426,-0.131088,0.315932,-0.211609,0.0421688,-0.47823,0.261596,0.484639,0.0651069
292.87,-0.411436,-0.25874,-0.353633,0.0814541,-0.169022,0.367492,0.307504,0.162241,0.0888752,0.10069,-0.232267,-0.140117,0.321993,-0.230364,0.0353959,-0.47852,0.253872,0.481443,0.0731386
293.041,-0.419481,-0.271366,-0.371192,0.073228,-0.138072,0.388339,0.314113,0.177666,0.0853418,0.130969,-0.236929,-0.152011,0.333783,-0.250761,0.0278813,-0.478675,0.250385,0.476215,0.0605654
293.482,-0.409235,-0.253165,-0.364943,0.0604791,-0.147217,0.390351,0.300016,0.167274,0.0908962,0.13511,-0.23594,-0.153532,0.346104,-0.241194,0.0149665,-0.503874,0.252299,0.479161,0.0724427
293.552,-0.423461,-0.259068,-0.370973,0.0501544,-0.1543,0.386418,0.30528,0.172762,0.084958,0.13565,-0.244708,-0.155366,0.353924,-0.217679,0.00465502,-0.489839,0.251405,0.492407,0.0777809
290.442,-0.40815,-0.261753,-0.368274,0.0565663,-0.164609,0.388062,0.30162,0.168763,0.0927662,0.141169,-0.238269,-0.159188,0.349479,-0.227639,0.00635997,-0.492404,0.264325,0.467795,0.0833812
293.322,-0.415292,-0.265533,-0.358404,0.0424706,-0.161185,0.378945,0.302001,0.168527,0.0959735,0.13443,-0.240606,-0.162224,0.35505,-0.206265,0.0060041,-0.473048,0.242326,0.470043,0.0867875
291.876,-0.414147,-0.258614,-0.371767,0.0557479,-0.130973,0.371344,0.287564,0.161371,0.112812,0.136666,-0.24507,-0.155977,0.361208,-0.213737,0.0114488,-0.474098,0.229418,0.482989,0.0538151
289.921,-0.39654,-0.257581,-0.387568,0.0549201,-0.140365,0.377865,0.302353,0.172242,0.114115,0.136425,-0.248532,-0.158107,0.368128,-0.212654,-0.00977964,-0.466111,0.229713,0.485133,0.0363422
290.337,-0.386327,-0.266403,-0.395194,0.0543353,-0.143311,0.370889,0.302032,0.170333,0.106502,0.124205,-0.252347,-0.153711,0.374403,-0.221517,-0.0143487,-0.460778,0.232557,0.496341,0.0623389
290.721,-0.383098,-0.258512,-0.382671,0.0566942,-0.162342,0.341554,0.290927,0.160071,0.101314,0.13254,-0.243442,-0.154293,0.360733,-0.22684,-0.0168223,-0.42445,0.231,0.480403,0.0972338
290.814,-0.369708,-0.277232,-0.376718,0.0363727,-0.182927,0.360103,0.274381,0.157576,0.0967579,0.109357,-0.226779,-0.136424,0.364337,-0.226301,-0.0257323,-0.409431,0.234286,0.478286,0.119796
291.145,-0.328914,-0.268439,-0.372163,0.0133199,-0.154677,0.342043,0.28007,0.162892,0.106761,0.115546,-0.24034,-0.146596,0.352453,-0.228968,-0.0114256,-0.409147,0.217941,0.480469,0.089173
290.884,-0.334896,-0.262565,-0.364846,0.0138684,-0.161025,0.333593,0.275115,0.159254,0.107853,0.117985,-0.232557,-0.140598,0.349661,-0.235139,-0.0193557,-0.401098,0.215988,0.479936,0.0988264
293.86,-0.31743,-0.251481,-0.356134,-0.0073911,-0.160508,0.338318,0.268707,0.15359,0.105273,0.0996367,-0.236046,-0.138375,0.352477,-0.235393,-0.0254946,-0.394807,0.22581,0.487156,0.0920909
293.828,-0.328999,-0.260096,-0.367018,-0.00292014,-0.154075,0.343999,0.275968,0.154592,0.103573,0.0957153,-0.245489,-0.131265,0.351816,-0.22903,-0.0242204,-0.394586,0.232079,0.478492,0.101465
293.893,-0.319535,-0.269609,-0.373183,-0.0130237,-0.157115,0.338839,0.277602,0.155959,0.107054,0.0981519,-0.24235,-0.132498,0.349436,-0.225877,-0.0265141,-0.39155,0.236819,0.478235,0.109159
295.649,-0.330058,-0.280156,-0.376427,-0.0187585,-0.143688,0.346754,0.27565,0.160045,0.115581,0.103325,-0.247457,-0.1314,0.3498,-0.235161,-0.0205825,-0.40316,0.239931,0.48672,0.109042
298.974,-0.335805,-0.260405,-0.339543,0.00555807,-0.133512,0.349233,0.262017,0.145601,0.114509,0.098564,-0.236768,-0.149753,0.343433,-0.224338,-0.0195003,-0.413612,0.251831,0.466728,0.0757625
302.1,-0.332298,-0.259118,-0.341449,0.0132123,-0.151131,0.341641,0.272063,0.154674,0.117323,0.0989833,-0.2422,-0.152552,0.333152,-0.222851,-0.0207319,-0.406368,0.2527,0.464442,0.0805085
301.021,-0.313768,-0.259208,-0.340444,0.0103287,-0.161389,0.347902,0.276106,0.152984,0.124202,0.0972053,-0.247356,-0.161489,0.333169,-0.221389,-0.0364522,-0.404252,0.244229,0.467834,0.0917856
304.042,-0.323265,-0.248793,-0.336626,0.0314405,-0.164384,0.337258,0.254657,0.159147,0.133472,0.101915,-0.26522,-0.150802,0.35048,-0.23259,-0.0381144,-0.410183,0.21127,0.48239,0.10795
302.294,-0.324155,-0.227545,-0.343979,0.0415148,-0.203873,0.330419,0.242898,0.157094,0.127468,0.0872077,-0.269032,-0.135089,0.364529,-0.207472,-0.0363509,-0.42068,0.238323,0.462489,0.116232
298.895,-0.308907,-0.214054,-0.356985,0.0539531,-0.216161,0.331874,0.260138,0.148282,0.139171,0.0900283,-0.263918,-0.129967,0.363504,-0.214696,-0.0430097,-0.421092,0.236306,0.464028,0.0815064
302.917,-0.30337,-0.228999,-0.327339,0.041872,-0.218133,0.316893,0.267773,0.168012,0.131055,0.112601,-0.246782,-0.123428,0.364513,-0.229766,-0.050138,-0.440302,0.256156,0.441746,0.0676355
297.903,-0.31237,-0.221279,-0.318717,0.0480927,-0.227462,0.303256,0.287406,0.170614,0.111974,0.116366,-0.249931,-0.116723,0.377232,-0.248555,-0.0456549,-0.458532,0.246297,0.475571,0.0624178
299.877,-0.350047,-0.208365,-0.332916,0.0402979,-0.235291,0.311666,0.284645,0.192587,0.108133,0.097748,-0.244982,-0.113637,0.365557,-0.2557,0.00640517,-0.479585,0.27142,0.48847,0.0535935
298.904,-0.360771,-0.201508,-0.343441,0.0362146,-0.231602,0.311138,0.27992,0.213606,0.0964205,0.087062,-0.22043,-0.105215,0.361793,-0.253649,-0.00290327,-0.481328,0.253525,0.484035,0.0771339
304.091,-0.321585,-0.249147,-0.305274,0.0362414,-0.229863,0.291358,0.260762,0.204001,0.12651,0.0903167,-0.205168,-0.0999951,0.345051,-0.242384,-0.00722229,-0.472624,0.250264,0.466026,0.0627321
304.567,-0.325056,-0.263449,-0.297303,0.0387658,-0.25214,0.288864,0.263797,0.217749,0.132781,0.105863,-0.215216,-0.122817,0.345401,-0.232634,-0.0164248,-0.465734,0.252308,0.476923,0.068323
303.328,-0.319611,-0.241858,-0.294769,0.0462903,-0.24756,0.293736,0.237793,0.221071,0.119108,0.0992315,-0.214338,-0.125629,0.354263,-0.247746,-0.0280321,-0.464771,0.244995,0.473737,0.0940904
303.822,-0.305988,-0.23448,-0.321142,0.0354115,-0.248853,0.299251,0.246164,0.209404,0.125292,0.104146,-0.208917,-0.120117,0.341753,-0.237827,-0.037415,-0.449035,0.237809,0.479024,0.0855206
306.591,-0.320484,-0.227399,-0.326317,0.0257118,-0.251582,0.297905,0.248323,0.203542,0.131522,0.106929,-0.215218,-0.123526,0.34079,-0.233567,-0.0316193,-0.441878,0.22683,0.481415,0.108623
305.51,-0.311516,-0.229588,-0.326495,0.0317421,-0.252489,0.296859,0.241456,0.195117,0.132231,0.104679,-0.212248,-0.127614,0.342669,-0.232677,-0.0284519,-0.447494,0.225927,0.480315,0.117577
305.269,-0.28916,-0.226197,-0.33045,0.0303417,-0.250787,0.286716,0.232676,0.19232,0.134906,0.106775,-0.210042,-0.131091,0.337136,-0.229005,-0.0260505,-0.448947,0.225241,0.486621,0.108997
305.688,-0.282152,-0.228175,-0.316936,0.0419719,-0.263561,0.28816,0.228628,0.191073,0.133345,0.105553,-0.218218,-0.133272,0.33392,-0.241427,-0.0245049,-0.445984,0.22926,0.482436,0.119882
305.362,-0.281358,-0.233215,-0.330373,0.0390183,-0.247674,0.291325,0.234603,0.181514,0.125437,0.107115,-0.211247,-0.124243,0.341644,-0.240486,-0.0319178,-0.452577,0.236174,0.484676,0.111584
304.678,-0.274451,-0.22409,-0.327773,0.0466468,-0.240037,0.303218,0.234825,0.191786,0.130035,0.0999201,-0.213198,-0.130421,0.336745,-0.253547,-0.0346084,-0.457941,0.232964,0.482463,0.097463
305.793,-0.287906,-0.211429,-0.330608,0.0637018,-0.250405,0.29929,0.234994,0.197154,0.119528,0.111019,-0.212676,-0.137781,0.345954,-0.250248,-0.0428143,-0.475073,0.223476,0.492505,0.111319
305.463,-0.279949,-0.195606,-0.336941,0.0635722,-0.24596,0.296794,0.249616,0.201102,0.114801,0.0965172,-0.211441,-0.13496,0.340864,-0.238689,-0.0470029,-0.48417,0.215106,0.483789,0.112557
306.423,-0.275854,-0.18031,-0.330114,0.0597869,-0.24688,0.283561,0.258225,0.200762,0.113388,0.0983825,-0.217714,-0.131267,0.344767,-0.254258,-0.0367512,-0.500282,0.218675,0.477886,0.117996
306.929,-0.268512,-0.17669,-0.332255,0.0673366,-0.248325,0.28135,0.253432,0.198371,0.108328,0.0986504,-0.218911,-0.128776,0.338762,-0.255723,-0.0315837,-0.499859,0.222485,0.478548,0.113372
307.739,-0.269134,-0.184623,-0.332801,0.0887282,-0.250746,0.268218,0.276722,0.196395,0.113247,0.106622,-0.222712,-0.136975,0.352261,-0.259335,-0.048197,-0.498365,0.235359,0.457211,0.108125
307.427,-0.276495,-0.170499,-0.328505,0.0931878,-0.280271,0.264358,0.276781,0.198886,0.106764,0.112659,-0.219074,-0.127432,0.354611,-0.251349,-0.0536824,-0.501605,0.22966,0.449631,0.122372
304.382,-0.28107,-0.160143,-0.34081,0.0767507,-0.271417,0.270697,0.287855,0.21045,0.110852,0.100727,-0.235898,-0.129893,0.340807,-0.256345,-0.03145,-0.498748,0.23191,0.433448,0.142276
305.614,-0.313292,-0.199562,-0.332943,0.0577585,-0.255748,0.27208,0.286176,0.222029,0.119812,0.0982762,-0.228112,-0.130666,0.355627,-0.282181,-0.0283362,-0.483279,0.263435,0.452913,0.126011
306.521,-0.303376,-0.204645,-0.329518,0.0417857,-0.249632,0.272613,0.27263,0.211307,0.107014,0.0948084,-0.216084,-0.131613,0.376084,-0.297847,-0.0180237,-0.463946,0.271511,0.476189,0.0907437
306.906,-0.309056,-0.183972,-0.330258,0.0494668,-0.249743,0.269673,0.258448,0.21732,0.11229,0.0887462,-0.214566,-0.128032,0.37262,-0.290386,-0.0301248,-0.467604,0.280787,0.47468,0.0797111
311.397,-0.312689,-0.181313,-0.340179,0.0647068,-0.252127,0.260064,0.265244,0.201182,0.119396,0.088329,-0.202281,-0.13123,0.376018,-0.2877,-0.0221881,-0.463699,0.283365,0.455562,0.079539
